open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1673167800000,10.05577617,10.05658741,10.05553146,10.05649253,0,1673167859999,0,60,0,0,0
1673167860000,10.05652109,10.06133796,10.05648745,10.06132681,0,1673167919999,0,60,0,0,0
1673167920000,10.06132903,10.06900000,10.06132086,10.06800000,0,1673167979999,0,60,0,0,0
1673167980000,10.06800000,10.06879633,10.06800000,10.06800000,0,1673168039999,0,60,0,0,0
1673168040000,10.06800000,10.06824150,10.06800000,10.06800000,0,1673168099999,0,60,0,0,0
1673168100000,10.06800000,10.06900000,10.06800000,10.06900000,0,1673168159999,0,60,0,0,0
1673168160000,10.06900000,10.07300000,10.06900000,10.07300000,0,1673168219999,0,60,0,0,0
1673168220000,10.07300000,10.07300000,10.07100000,10.07100000,0,1673168279999,0,60,0,0,0
1673168280000,10.07100000,10.07100000,10.06677480,10.06729629,0,1673168339999,0,60,0,0,0
1673168340000,10.06729986,10.06729986,10.06500000,10.06500000,0,1673168399999,0,60,0,0,0
1673168400000,10.06500000,10.06500000,10.06086851,10.06086851,0,1673168459999,0,60,0,0,0
1673168460000,10.06086851,10.06191502,10.06049184,10.06049184,0,1673168519999,0,60,0,0,0
1673168520000,10.06000307,10.06308182,10.06000307,10.06200000,0,1673168579999,0,60,0,0,0
1673168580000,10.06200000,10.06200000,10.05900000,10.05900000,0,1673168639999,0,60,0,0,0
1673168640000,10.05900000,10.05900000,10.05900000,10.05900000,0,1673168699999,0,60,0,0,0
1673168700000,10.05900000,10.05902965,10.05900000,10.05900000,0,1673168759999,0,60,0,0,0
1673168760000,10.05900000,10.05900000,10.05800000,10.05800000,0,1673168819999,0,60,0,0,0
1673168820000,10.05800000,10.05973090,10.05800000,10.05962033,0,1673168879999,0,60,0,0,0
1673168880000,10.05989701,10.05997541,10.05900000,10.05911244,0,1673168939999,0,60,0,0,0
1673168940000,10.05914598,10.06002545,10.05708408,10.05708408,0,1673168999999,0,60,0,0,0
1673169000000,10.05711514,10.05711514,10.04939149,10.04981316,0,1673169059999,0,60,0,0,0
1673169060000,10.04981316,10.05187286,10.04981316,10.05187286,0,1673169119999,0,60,0,0,0
1673169120000,10.05184350,10.05310328,10.05181432,10.05305168,0,1673169179999,0,60,0,0,0
1673169180000,10.05305168,10.06400000,10.05300000,10.06400000,0,1673169239999,0,60,0,0,0
1673169240000,10.06400000,10.06400000,10.06400000,10.06400000,0,1673169299999,0,60,0,0,0
1673169300000,10.06400000,10.06900000,10.06400000,10.06828583,0,1673169359999,0,60,0,0,0
1673169360000,10.06868236,10.06872708,10.06800000,10.06814272,0,1673169419999,0,60,0,0,0
1673169420000,10.06816219,10.07132909,10.06812982,10.07132909,0,1673169479999,0,60,0,0,0
1673169480000,10.07161182,10.07264468,10.07127980,10.07258830,0,1673169539999,0,60,0,0,0
1673169540000,10.07257463,10.07500688,10.07254471,10.07496994,0,1673169599999,0,60,0,0,0
1673169600000,10.07498688,10.07498688,10.07314242,10.07314242,0,1673169659999,0,60,0,0,0
1673169660000,10.07315372,10.07450488,10.07295891,10.07324046,0,1673169719999,0,60,0,0,0
1673169720000,10.07321490,10.07321490,10.07000000,10.07118690,0,1673169779999,0,60,0,0,0
1673169780000,10.07116727,10.07600000,10.07114499,10.07600000,0,1673169839999,0,60,0,0,0
1673169840000,10.07600000,10.07601821,10.07400000,10.07400000,0,1673169899999,0,60,0,0,0
1673169900000,10.07400000,10.08200000,10.07400000,10.08200000,0,1673169959999,0,60,0,0,0
1673169960000,10.08200000,10.08242396,10.08200000,10.08200000,0,1673170019999,0,60,0,0,0
1673170020000,10.08200000,10.08338757,10.08200000,10.08334843,0,1673170079999,0,60,0,0,0
1673170080000,10.08332054,10.08800000,10.08284488,10.08706895,0,1673170139999,0,60,0,0,0
1673170140000,10.08708717,10.09130963,10.08700751,10.08800000,0,1673170199999,0,60,0,0,0
1673170200000,10.08800000,10.09800000,10.08800000,10.09489141,0,1673170259999,0,60,0,0,0
1673170260000,10.09480603,10.09484506,10.09300000,10.09300000,0,1673170319999,0,60,0,0,0
1673170320000,10.09300000,10.09300000,10.09179439,10.09240084,0,1673170379999,0,60,0,0,0
1673170380000,10.09240084,10.09242205,10.09125911,10.09192904,0,1673170439999,0,60,0,0,0
1673170440000,10.09169040,10.09169040,10.08891336,10.08936189,0,1673170499999,0,60,0,0,0
1673170500000,10.08935594,10.08935594,10.08200000,10.08600000,0,1673170559999,0,60,0,0,0
1673170560000,10.08600000,10.08600000,10.08300000,10.08300000,0,1673170619999,0,60,0,0,0
1673170620000,10.08300000,10.08317147,10.08200000,10.08309613,0,1673170679999,0,60,0,0,0
1673170680000,10.08309732,10.08334531,10.08200000,10.08200000,0,1673170739999,0,60,0,0,0
1673170740000,10.08200000,10.08200000,10.07577621,10.07577621,0,1673170799999,0,60,0,0,0
1673170800000,10.07577562,10.07579517,10.07076775,10.07083340,0,1673170859999,0,60,0,0,0
1673170860000,10.07084113,10.07084470,10.07000000,10.07000000,0,1673170919999,0,60,0,0,0
1673170920000,10.06948064,10.06948064,10.05162095,10.05645851,0,1673170979999,0,60,0,0,0
1673170980000,10.05617880,10.05625726,10.05100000,10.05100000,0,1673171039999,0,60,0,0,0
1673171040000,10.05100000,10.05100000,10.05000000,10.05100000,0,1673171099999,0,60,0,0,0
1673171100000,10.05100000,10.05100000,10.04500000,10.04500000,0,1673171159999,0,60,0,0,0
1673171160000,10.04500000,10.04700000,10.04100000,10.04101080,0,1673171219999,0,60,0,0,0
1673171220000,10.04400000,10.05095102,10.04400000,10.05069971,0,1673171279999,0,60,0,0,0
1673171280000,10.05071839,10.05500000,10.05067774,10.05300000,0,1673171339999,0,60,0,0,0
1673171340000,10.05300000,10.05500000,10.05300000,10.05500000,0,1673171399999,0,60,0,0,0
1673171400000,10.05500000,10.05800000,10.05500000,10.05800000,0,1673171459999,0,60,0,0,0
1673171460000,10.05800000,10.05800000,10.05441356,10.05466527,0,1673171519999,0,60,0,0,0
1673171520000,10.05466527,10.05654281,10.05365541,10.05648813,0,1673171579999,0,60,0,0,0
1673171580000,10.05654426,10.06100000,10.05651417,10.06100000,0,1673171639999,0,60,0,0,0
1673171640000,10.06100000,10.06100000,10.05466058,10.06005106,0,1673171699999,0,60,0,0,0
1673171700000,10.06000391,10.06105252,10.05991576,10.06057447,0,1673171759999,0,60,0,0,0
1673171760000,10.06062012,10.06400000,10.06062012,10.06400000,0,1673171819999,0,60,0,0,0
1673171820000,10.06400000,10.06400000,10.05900000,10.05900000,0,1673171879999,0,60,0,0,0
1673171880000,10.05900000,10.05900000,10.05900000,10.05900000,0,1673171939999,0,60,0,0,0
1673171940000,10.05900000,10.06379264,10.05756273,10.06342910,0,1673171999999,0,60,0,0,0
1673172000000,10.06338901,10.06400000,10.06221204,10.06221739,0,1673172059999,0,60,0,0,0
1673172060000,10.06221739,10.06259229,10.06100000,10.06258337,0,1673172119999,0,60,0,0,0
1673172120000,10.06254745,10.06332489,10.06250638,10.06331515,0,1673172179999,0,60,0,0,0
1673172180000,10.06317627,10.06414624,10.06315689,10.06400000,0,1673172239999,0,60,0,0,0
1673172240000,10.06400000,10.06426921,10.06400000,10.06426921,0,1673172299999,0,60,0,0,0
1673172300000,10.06427229,10.06572129,10.06400000,10.06513429,0,1673172359999,0,60,0,0,0
1673172360000,10.06513429,10.06658059,10.06470238,10.06658059,0,1673172419999,0,60,0,0,0
1673172420000,10.06656390,10.06667572,10.06514180,10.06515814,0,1673172479999,0,60,0,0,0
1673172480000,10.06513033,10.06541475,10.06400000,10.06400000,0,1673172539999,0,60,0,0,0
1673172540000,10.06400000,10.06400000,10.06400000,10.06400000,0,1673172599999,0,60,0,0,0
1673172600000,10.06400000,10.06400000,10.06400000,10.06400000,0,1673172659999,0,60,0,0,0
1673172660000,10.06400000,10.06400000,10.06400000,10.06400000,0,1673172719999,0,60,0,0,0
1673172720000,10.06400000,10.06400000,10.06320411,10.06336571,0,1673172779999,0,60,0,0,0
1673172780000,10.06356804,10.06428236,10.06000000,10.06000000,0,1673172839999,0,60,0,0,0
1673172840000,10.06000000,10.06000000,10.06000000,10.06000000,0,1673172899999,0,60,0,0,0
1673172900000,10.06000000,10.06083648,10.06000000,10.06082417,0,1673172959999,0,60,0,0,0
1673172960000,10.06082417,10.06104555,10.06043989,10.06104555,0,1673173019999,0,60,0,0,0
1673173020000,10.06105507,10.06300000,10.06084819,10.06300000,0,1673173079999,0,60,0,0,0
1673173080000,10.06300000,10.06300000,10.06107360,10.06107539,0,1673173139999,0,60,0,0,0
1673173140000,10.06107420,10.06161199,10.06107420,10.06154489,0,1673173199999,0,60,0,0,0
1673173200000,10.06189469,10.06200000,10.06100000,10.06100000,0,1673173259999,0,60,0,0,0
1673173260000,10.06100000,10.06150739,10.06100000,10.06150539,0,1673173319999,0,60,0,0,0
1673173320000,10.06150019,10.06326722,10.06145750,10.06326574,0,1673173379999,0,60,0,0,0
1673173380000,10.06326574,10.06474839,10.06318414,10.06396261,0,1673173439999,0,60,0,0,0
1673173440000,10.06396632,10.06425640,10.06375411,10.06423230,0,1673173499999,0,60,0,0,0
1673173500000,10.06423833,10.06788466,10.06423833,10.06786163,0,1673173559999,0,60,0,0,0
1673173560000,10.06787873,10.06984870,10.06782159,10.06975979,0,1673173619999,0,60,0,0,0
1673173620000,10.06971965,10.06980030,10.06617018,10.06891248,0,1673173679999,0,60,0,0,0
1673173680000,10.06892140,10.06894947,10.06748886,10.06772335,0,1673173739999,0,60,0,0,0
1673173740000,10.06772409,10.06950692,10.06769439,10.06942868,0,1673173799999,0,60,0,0,0
1673173800000,10.06942868,10.07017900,10.06888214,10.07012176,0,1673173859999,0,60,0,0,0
1673173860000,10.06982669,10.07025775,10.06725170,10.06725913,0,1673173919999,0,60,0,0,0
1673173920000,10.06726321,10.06900000,10.06609349,10.06900000,0,1673173979999,0,60,0,0,0
1673173980000,10.06900000,10.07409428,10.06900000,10.07400000,0,1673174039999,0,60,0,0,0
1673174040000,10.07400000,10.07400000,10.07400000,10.07400000,0,1673174099999,0,60,0,0,0
1673174100000,10.07400000,10.07400000,10.07400000,10.07400000,0,1673174159999,0,60,0,0,0
1673174160000,10.07400000,10.07400000,10.07400000,10.07400000,0,1673174219999,0,60,0,0,0
1673174220000,10.07400000,10.07400000,10.07400000,10.07400000,0,1673174279999,0,60,0,0,0
1673174280000,10.07400000,10.07400000,10.06400000,10.06400000,0,1673174339999,0,60,0,0,0
1673174340000,10.06400000,10.06400000,10.06100000,10.06100000,0,1673174399999,0,60,0,0,0
1673174400000,10.06100000,10.06100000,10.06100000,10.06100000,0,1673174459999,0,60,0,0,0
1673174460000,10.06100000,10.06100000,10.06100000,10.06100000,0,1673174519999,0,60,0,0,0
1673174520000,10.06100000,10.06796795,10.06100000,10.06793257,0,1673174579999,0,60,0,0,0
1673174580000,10.06793257,10.07100000,10.06780047,10.07100000,0,1673174639999,0,60,0,0,0
1673174640000,10.07100000,10.07100000,10.06800000,10.06800000,0,1673174699999,0,60,0,0,0
1673174700000,10.06800000,10.06839538,10.06800000,10.06800000,0,1673174759999,0,60,0,0,0
1673174760000,10.06800000,10.06800000,10.06800000,10.06800000,0,1673174819999,0,60,0,0,0
1673174820000,10.06800000,10.07081694,10.06800000,10.07045075,0,1673174879999,0,60,0,0,0
1673174880000,10.07099624,10.07200000,10.07024285,10.07200000,0,1673174939999,0,60,0,0,0
1673174940000,10.07200000,10.07200000,10.07200000,10.07200000,0,1673174999999,0,60,0,0,0
1673175000000,10.07200000,10.07260585,10.07200000,10.07258746,0,1673175059999,0,60,0,0,0
1673175060000,10.07257054,10.07303279,10.07129660,10.07174595,0,1673175119999,0,60,0,0,0
1673175120000,10.07175359,10.07450872,10.07000000,10.07450872,0,1673175179999,0,60,0,0,0
1673175180000,10.07450872,10.07552866,10.07406830,10.07509905,0,1673175239999,0,60,0,0,0
1673175240000,10.07509905,10.07510454,10.07500000,10.07500000,0,1673175299999,0,60,0,0,0
1673175300000,10.07500000,10.07500000,10.07025970,10.07052912,0,1673175359999,0,60,0,0,0
1673175360000,10.07052912,10.07140780,10.06970685,10.07134132,0,1673175419999,0,60,0,0,0
1673175420000,10.07134132,10.07194794,10.07100000,10.07100000,0,1673175479999,0,60,0,0,0
1673175480000,10.07100000,10.07100000,10.07000000,10.07000000,0,1673175539999,0,60,0,0,0
1673175540000,10.07000000,10.07000000,10.07000000,10.07000000,0,1673175599999,0,60,0,0,0
1673175600000,10.07000000,10.07000000,10.07000000,10.07000000,0,1673175659999,0,60,0,0,0
1673175660000,10.07000000,10.07000000,10.06900000,10.06985132,0,1673175719999,0,60,0,0,0
1673175720000,10.06968402,10.06970900,10.06900000,10.06900000,0,1673175779999,0,60,0,0,0
1673175780000,10.06900000,10.06900000,10.06900000,10.06900000,0,1673175839999,0,60,0,0,0
1673175840000,10.06900000,10.06900000,10.06900000,10.06900000,0,1673175899999,0,60,0,0,0
1673175900000,10.06900000,10.06900000,10.06805152,10.06886510,0,1673175959999,0,60,0,0,0
1673175960000,10.06886511,10.06888971,10.06385585,10.06438617,0,1673176019999,0,60,0,0,0
1673176020000,10.06442069,10.06457240,10.06342194,10.06381647,0,1673176079999,0,60,0,0,0
1673176080000,10.06385396,10.06457877,10.06310840,10.06445589,0,1673176139999,0,60,0,0,0
1673176140000,10.06445589,10.06463086,10.06341123,10.06351787,0,1673176199999,0,60,0,0,0
1673176200000,10.06352382,10.06382305,10.05853265,10.05987928,0,1673176259999,0,60,0,0,0
1673176260000,10.05983808,10.06044914,10.05938739,10.06037377,0,1673176319999,0,60,0,0,0
1673176320000,10.06042903,10.06100000,10.05923820,10.06100000,0,1673176379999,0,60,0,0,0
1673176380000,10.06100000,10.06100000,10.06100000,10.06100000,0,1673176439999,0,60,0,0,0
1673176440000,10.06100000,10.06100000,10.06100000,10.06100000,0,1673176499999,0,60,0,0,0
1673176500000,10.06100000,10.06100000,10.06100000,10.06100000,0,1673176559999,0,60,0,0,0
1673176560000,10.06100000,10.06203537,10.06100000,10.06100000,0,1673176619999,0,60,0,0,0
1673176620000,10.06100000,10.06100000,10.06100000,10.06100000,0,1673176679999,0,60,0,0,0
1673176680000,10.06100000,10.06100000,10.05800000,10.05800000,0,1673176739999,0,60,0,0,0
1673176740000,10.05800000,10.05837214,10.05800000,10.05800000,0,1673176799999,0,60,0,0,0
1673176800000,10.05800000,10.05800000,10.05588447,10.05784506,0,1673176859999,0,60,0,0,0
1673176860000,10.05784090,10.05800000,10.05702256,10.05800000,0,1673176919999,0,60,0,0,0
1673176920000,10.05800000,10.06215490,10.05800000,10.05940286,0,1673176979999,0,60,0,0,0
1673176980000,10.05938538,10.05969494,10.05816610,10.05820890,0,1673177039999,0,60,0,0,0
1673177040000,10.05812837,10.06057709,10.05812837,10.06045141,0,1673177099999,0,60,0,0,0
1673177100000,10.06057138,10.06181606,10.06057138,10.06135886,0,1673177159999,0,60,0,0,0
1673177160000,10.06092912,10.06358860,10.05966200,10.06358387,0,1673177219999,0,60,0,0,0
1673177220000,10.06354974,10.07100000,10.06354974,10.07100000,0,1673177279999,0,60,0,0,0
1673177280000,10.07100000,10.07100000,10.07100000,10.07100000,0,1673177339999,0,60,0,0,0
1673177340000,10.07100000,10.07100000,10.07100000,10.07100000,0,1673177399999,0,60,0,0,0
1673177400000,10.07100000,10.07100000,10.07100000,10.07100000,0,1673177459999,0,60,0,0,0
1673177460000,10.07100000,10.07100000,10.07100000,10.07100000,0,1673177519999,0,60,0,0,0
1673177520000,10.07100000,10.07483070,10.07100000,10.07300000,0,1673177579999,0,60,0,0,0
1673177580000,10.07300000,10.07600000,10.07300000,10.07500000,0,1673177639999,0,60,0,0,0
1673177640000,10.07500000,10.07500000,10.07500000,10.07500000,0,1673177699999,0,60,0,0,0
1673177700000,10.07500000,10.07500000,10.07500000,10.07500000,0,1673177759999,0,60,0,0,0
1673177760000,10.07500000,10.08000000,10.07500000,10.08000000,0,1673177819999,0,60,0,0,0
1673177820000,10.08000000,10.08000000,10.08000000,10.08000000,0,1673177879999,0,60,0,0,0
1673177880000,10.08000000,10.08000000,10.07900000,10.07900000,0,1673177939999,0,60,0,0,0
1673177940000,10.07900000,10.07900000,10.07900000,10.07900000,0,1673177999999,0,60,0,0,0
1673178000000,10.07900000,10.07900000,10.07500000,10.07500000,0,1673178059999,0,60,0,0,0
1673178060000,10.07500000,10.07500000,10.07500000,10.07500000,0,1673178119999,0,60,0,0,0
1673178120000,10.07500000,10.07500000,10.07500000,10.07500000,0,1673178179999,0,60,0,0,0
1673178180000,10.07500000,10.07823275,10.07100000,10.07823275,0,1673178239999,0,60,0,0,0
1673178240000,10.07819451,10.08000000,10.07718715,10.07900000,0,1673178299999,0,60,0,0,0
1673178300000,10.07900000,10.07900000,10.07000000,10.07000000,0,1673178359999,0,60,0,0,0
1673178360000,10.07000000,10.07000000,10.06888094,10.06905175,0,1673178419999,0,60,0,0,0
1673178420000,10.06909000,10.06980442,10.06896780,10.06967086,0,1673178479999,0,60,0,0,0
1673178480000,10.06967160,10.06967160,10.06700000,10.06700000,0,1673178539999,0,60,0,0,0
1673178540000,10.06700000,10.06740692,10.06700000,10.06700000,0,1673178599999,0,60,0,0,0
1673178600000,10.06700000,10.06830683,10.06700000,10.06830683,0,1673178659999,0,60,0,0,0
1673178660000,10.06829940,10.06832226,10.06500000,10.06500000,0,1673178719999,0,60,0,0,0
1673178720000,10.06500000,10.06500000,10.06100000,10.06100000,0,1673178779999,0,60,0,0,0
1673178780000,10.06100000,10.06100000,10.06100000,10.06100000,0,1673178839999,0,60,0,0,0
1673178840000,10.06276574,10.06805498,10.06276097,10.06800000,0,1673178899999,0,60,0,0,0
1673178900000,10.06800000,10.06800395,10.06600000,10.06600000,0,1673178959999,0,60,0,0,0
1673178960000,10.06600000,10.06600000,10.06464485,10.06591379,0,1673179019999,0,60,0,0,0
1673179020000,10.06592049,10.06600000,10.06133539,10.06137328,0,1673179079999,0,60,0,0,0
1673179080000,10.06137447,10.06186228,10.06049043,10.06057105,0,1673179139999,0,60,0,0,0
1673179140000,10.06053785,10.06094582,10.06000000,10.06000000,0,1673179199999,0,60,0,0,0
1673179200000,10.06000000,10.06000000,10.05441083,10.05458087,0,1673179259999,0,60,0,0,0
1673179260000,10.05458087,10.05461102,10.05400000,10.05400000,0,1673179319999,0,60,0,0,0
1673179320000,10.05383739,10.05405744,10.05200000,10.05400000,0,1673179379999,0,60,0,0,0
1673179380000,10.05400000,10.05900000,10.05400000,10.05900000,0,1673179439999,0,60,0,0,0
1673179440000,10.05900000,10.05900000,10.05900000,10.05900000,0,1673179499999,0,60,0,0,0
1673179500000,10.05900000,10.05900000,10.05900000,10.05900000,0,1673179559999,0,60,0,0,0
1673179560000,10.05900000,10.05951888,10.05900000,10.05930680,0,1673179619999,0,60,0,0,0
1673179620000,10.05930799,10.05986212,10.05195836,10.05293159,0,1673179679999,0,60,0,0,0
1673179680000,10.05294169,10.05420736,10.05290659,10.05329579,0,1673179739999,0,60,0,0,0
1673179740000,10.05329579,10.05619699,10.05295169,10.05581828,0,1673179799999,0,60,0,0,0
1673179800000,10.05581828,10.05700000,10.05581828,10.05700000,0,1673179859999,0,60,0,0,0
1673179860000,10.05700000,10.05700000,10.05500000,10.05507019,0,1673179919999,0,60,0,0,0
1673179920000,10.05507019,10.05522979,10.05429637,10.05429637,0,1673179979999,0,60,0,0,0
1673179980000,10.05435663,10.05481615,10.05196122,10.05210535,0,1673180039999,0,60,0,0,0
1673180040000,10.05191730,10.05196820,10.05100000,10.05100000,0,1673180099999,0,60,0,0,0
1673180100000,10.05100000,10.05100000,10.05100000,10.05100000,0,1673180159999,0,60,0,0,0
1673180160000,10.05100000,10.05100000,10.04800000,10.04800000,0,1673180219999,0,60,0,0,0
1673180220000,10.04800000,10.05090788,10.04800000,10.05090652,0,1673180279999,0,60,0,0,0
1673180280000,10.05116321,10.05122917,10.04983923,10.05010436,0,1673180339999,0,60,0,0,0
1673180340000,10.05026605,10.05146056,10.05020700,10.05089722,0,1673180399999,0,60,0,0,0
1673180400000,10.05086248,10.05100000,10.04889074,10.05100000,0,1673180459999,0,60,0,0,0
1673180460000,10.05100000,10.05100000,10.05100000,10.05100000,0,1673180519999,0,60,0,0,0
1673180520000,10.05100000,10.05255455,10.05100000,10.05206193,0,1673180579999,0,60,0,0,0
1673180580000,10.05206193,10.05531974,10.05131272,10.05174353,0,1673180639999,0,60,0,0,0
1673180640000,10.05170643,10.05441900,10.05170643,10.05404621,0,1673180699999,0,60,0,0,0
1673180700000,10.05402635,10.05424394,10.05400000,10.05400000,0,1673180759999,0,60,0,0,0
1673180760000,10.05400000,10.05400000,10.04906068,10.04992369,0,1673180819999,0,60,0,0,0
1673180820000,10.04993185,10.05143699,10.04993185,10.05135954,0,1673180879999,0,60,0,0,0
1673180880000,10.05140910,10.05147642,10.05126957,10.05142146,0,1673180939999,0,60,0,0,0
1673180940000,10.05142146,10.05338930,10.05110559,10.05331706,0,1673180999999,0,60,0,0,0
1673181000000,10.05333192,10.05333192,10.05000000,10.05200000,0,1673181059999,0,60,0,0,0
1673181060000,10.05200000,10.05200000,10.05200000,10.05200000,0,1673181119999,0,60,0,0,0
1673181120000,10.05200000,10.05229583,10.05200000,10.05229583,0,1673181179999,0,60,0,0,0
1673181180000,10.05229529,10.05492646,10.05200000,10.05464583,0,1673181239999,0,60,0,0,0
1673181240000,10.05468419,10.05468419,10.05027315,10.05234450,0,1673181299999,0,60,0,0,0
1673181300000,10.05235935,10.05321838,10.05120291,10.05120621,0,1673181359999,0,60,0,0,0
1673181360000,10.05120264,10.05152879,10.05120252,10.05143745,0,1673181419999,0,60,0,0,0
1673181420000,10.05144458,10.05145527,10.04715250,10.04724421,0,1673181479999,0,60,0,0,0
1673181480000,10.04724421,10.04876558,10.04717036,10.04876558,0,1673181539999,0,60,0,0,0
1673181540000,10.04875310,10.04953050,10.04700000,10.04700000,0,1673181599999,0,60,0,0,0
1673181600000,10.04700000,10.04700000,10.04700000,10.04700000,0,1673181659999,0,60,0,0,0
1673181660000,10.04700000,10.04700000,10.04611098,10.04617910,0,1673181719999,0,60,0,0,0
1673181720000,10.04618653,10.04695238,10.04388598,10.04391769,0,1673181779999,0,60,0,0,0
1673181780000,10.04389133,10.04447163,10.04343645,10.04347433,0,1673181839999,0,60,0,0,0
1673181840000,10.04347789,10.05101317,10.04344083,10.05101317,0,1673181899999,0,60,0,0,0
1673181900000,10.05100129,10.05106040,10.04885796,10.04955634,0,1673181959999,0,60,0,0,0
1673181960000,10.04950145,10.04989610,10.04700000,10.04700000,0,1673182019999,0,60,0,0,0
1673182020000,10.04700000,10.04797421,10.04700000,10.04733424,0,1673182079999,0,60,0,0,0
1673182080000,10.04733424,10.04900640,10.04690582,10.04737572,0,1673182139999,0,60,0,0,0
1673182140000,10.04737572,10.04900000,10.04737572,10.04900000,0,1673182199999,0,60,0,0,0
1673182200000,10.04900000,10.04900000,10.04700000,10.04700000,0,1673182259999,0,60,0,0,0
1673182260000,10.04700000,10.04841197,10.04700000,10.04707923,0,1673182319999,0,60,0,0,0
1673182320000,10.04809111,10.04838303,10.04700000,10.04700000,0,1673182379999,0,60,0,0,0
1673182380000,10.04700000,10.04700000,10.04700000,10.04700000,0,1673182439999,0,60,0,0,0
1673182440000,10.04700000,10.04700000,10.04600000,10.04600000,0,1673182499999,0,60,0,0,0
1673182500000,10.04600000,10.04600000,10.04600000,10.04600000,0,1673182559999,0,60,0,0,0
1673182560000,10.04600000,10.04600000,10.04516445,10.04561234,0,1673182619999,0,60,0,0,0
1673182620000,10.04558441,10.04632234,10.04554072,10.04630115,0,1673182679999,0,60,0,0,0
1673182680000,10.04629937,10.04839502,10.04629937,10.04836819,0,1673182739999,0,60,0,0,0
1673182740000,10.04839457,10.05181337,10.04835987,10.05181337,0,1673182799999,0,60,0,0,0
1673182800000,10.05181140,10.05181140,10.04974159,10.05024263,0,1673182859999,0,60,0,0,0
1673182860000,10.05022275,10.05700000,10.05022275,10.05700000,0,1673182919999,0,60,0,0,0
1673182920000,10.05700000,10.05700000,10.05120913,10.05123422,0,1673182979999,0,60,0,0,0
1673182980000,10.05123422,10.05318898,10.05118553,10.05276022,0,1673183039999,0,60,0,0,0
1673183040000,10.05276200,10.05285316,10.05212978,10.05262110,0,1673183099999,0,60,0,0,0
1673183100000,10.05308159,10.05382872,10.05225654,10.05382872,0,1673183159999,0,60,0,0,0
1673183160000,10.05382396,10.05388125,10.05299502,10.05388125,0,1673183219999,0,60,0,0,0
1673183220000,10.05385514,10.05385514,10.04955146,10.04955146,0,1673183279999,0,60,0,0,0
1673183280000,10.04950065,10.05424785,10.04942662,10.05421635,0,1673183339999,0,60,0,0,0
1673183340000,10.05421487,10.05464161,10.05198953,10.05236808,0,1673183399999,0,60,0,0,0
1673183400000,10.05240700,10.05288960,10.05100000,10.05100000,0,1673183459999,0,60,0,0,0
1673183460000,10.05100000,10.05100000,10.05100000,10.05100000,0,1673183519999,0,60,0,0,0
1673183520000,10.05100000,10.05100000,10.05100000,10.05100000,0,1673183579999,0,60,0,0,0
1673183580000,10.05100000,10.05264279,10.05100000,10.05236822,0,1673183639999,0,60,0,0,0
1673183640000,10.05235638,10.05299398,10.05100000,10.05100000,0,1673183699999,0,60,0,0,0
1673183700000,10.05100000,10.05877414,10.05100000,10.05750598,0,1673183759999,0,60,0,0,0
1673183760000,10.05748416,10.05753335,10.05636842,10.05655566,0,1673183819999,0,60,0,0,0
1673183820000,10.05655567,10.05655567,10.04962438,10.04962438,0,1673183879999,0,60,0,0,0
1673183880000,10.04960361,10.04971037,10.04863046,10.04917955,0,1673183939999,0,60,0,0,0
1673183940000,10.04919069,10.05070339,10.04896730,10.05054326,0,1673183999999,0,60,0,0,0
1673184000000,10.05050444,10.05100000,10.05050392,10.05100000,0,1673184059999,0,60,0,0,0
1673184060000,10.05100000,10.05100000,10.05100000,10.05100000,0,1673184119999,0,60,0,0,0
1673184120000,10.05100000,10.05100000,10.05100000,10.05100000,0,1673184179999,0,60,0,0,0
1673184180000,10.05100000,10.05100000,10.05100000,10.05100000,0,1673184239999,0,60,0,0,0
1673184240000,10.05100000,10.05100000,10.05100000,10.05100000,0,1673184299999,0,60,0,0,0
1673184300000,10.05100000,10.05100000,10.05100000,10.05100000,0,1673184359999,0,60,0,0,0
1673184360000,10.05100000,10.05140145,10.05100000,10.05140145,0,1673184419999,0,60,0,0,0
1673184420000,10.05141212,10.05498573,10.05135901,10.05416208,0,1673184479999,0,60,0,0,0
1673184480000,10.05420273,10.05422232,10.05309167,10.05338689,0,1673184539999,0,60,0,0,0
1673184540000,10.05338690,10.05647751,10.05330307,10.05642640,0,1673184599999,0,60,0,0,0
1673184600000,10.05642640,10.05649047,10.05100000,10.05100000,0,1673184659999,0,60,0,0,0
1673184660000,10.05100000,10.05100000,10.04900000,10.04900000,0,1673184719999,0,60,0,0,0
1673184720000,10.04900000,10.04900000,10.04803388,10.04806444,0,1673184779999,0,60,0,0,0
1673184780000,10.04806147,10.05026668,10.04800000,10.05018895,0,1673184839999,0,60,0,0,0
1673184840000,10.05019473,10.05343545,10.05019473,10.05343545,0,1673184899999,0,60,0,0,0
1673184900000,10.05347195,10.05347195,10.05226364,10.05229816,0,1673184959999,0,60,0,0,0
1673184960000,10.05228449,10.05500000,10.05208104,10.05500000,0,1673185019999,0,60,0,0,0
1673185020000,10.05500000,10.05500000,10.05500000,10.05500000,0,1673185079999,0,60,0,0,0
1673185080000,10.05500000,10.05500000,10.05500000,10.05500000,0,1673185139999,0,60,0,0,0
1673185140000,10.05500000,10.05500000,10.05000000,10.05000000,0,1673185199999,0,60,0,0,0
